"id","queue_id","service_id","counter_id","user_id","token_letter","token_number","called_date","started_at","ended_at","waiting_time","served_time","turn_around_time","created_at","updated_at","call_status_id"
"3441","2977","2","6","9","NR","69","2024-02-14","2024-02-14 16:54:45","2024-02-14 17:04:09","01:20:35","00:09:24","01:29:59","2024-02-14 16:54:45","2024-02-14 17:04:09","1"
"3442","2978","2","8","11","NR","70","2024-02-14","2024-02-14 16:55:38","2024-02-14 16:56:12","01:19:28","null","null","2024-02-14 16:55:38","2024-02-14 16:56:12","2"
"3443","2980","2","8","11","NR","71","2024-02-14","2024-02-14 16:56:16","2024-02-14 17:09:30","01:14:29","00:13:14","01:27:43","2024-02-14 16:56:16","2024-02-14 17:09:30","1"
"3444","2949","1","1","5","W","65","2024-02-14","2024-02-14 16:59:31","2024-02-14 17:02:59","02:25:31","00:03:28","02:28:59","2024-02-14 16:59:31","2024-02-14 17:02:59","1"
"3445","2982","2","10","15","NR","72","2024-02-14","2024-02-14 17:00:27","2024-02-14 17:19:05","01:09:04","00:18:38","01:27:42","2024-02-14 17:00:27","2024-02-14 17:19:05","1"
"3447","2950","1","3","10","W","66","2024-02-14","2024-02-14 17:00:32","2024-02-14 17:01:06","02:23:25","null","null","2024-02-14 17:00:57","2024-02-14 17:01:06","2"
"3448","2952","1","3","10","W","67","2024-02-14","2024-02-14 17:01:07","2024-02-14 17:01:37","02:20:29","null","null","2024-02-14 17:01:07","2024-02-14 17:01:37","2"
"3449","2953","1","3","10","W","68","2024-02-14","2024-02-14 17:01:39","2024-02-14 17:10:59","02:16:28","00:09:20","02:25:48","2024-02-14 17:01:39","2024-02-14 17:10:59","1"
"3450","2984","2","7","4","NR","73","2024-02-14","2024-02-14 17:01:50","2024-02-14 17:14:41","01:04:16","00:12:51","01:17:07","2024-02-14 17:01:50","2024-02-14 17:14:41","1"
"3451","2954","1","1","5","W","69","2024-02-14","2024-02-14 17:03:01","2024-02-14 17:05:46","02:17:36","null","null","2024-02-14 17:03:01","2024-02-14 17:05:46","2"
"3453","2985","2","6","9","NR","74","2024-02-14","2024-02-14 17:04:12","2024-02-14 17:04:43","01:04:10","null","null","2024-02-14 17:04:28","2024-02-14 17:04:43","2"
"3454","2956","1","5","6","W","70","2024-02-14","2024-02-14 17:05:20","2024-02-14 17:06:04","02:17:18","null","null","2024-02-14 17:05:20","2024-02-14 17:06:04","2"
"3455","2957","1","1","5","W","71","2024-02-14","2024-02-14 17:05:48","2024-02-14 17:06:23","02:15:40","null","null","2024-02-14 17:05:48","2024-02-14 17:06:23","2"
"3456","2963","1","5","6","W","72","2024-02-14","2024-02-14 17:06:06","2024-02-14 17:06:22","02:09:34","00:00:16","02:09:50","2024-02-14 17:06:06","2024-02-14 17:06:22","1"
"3457","2964","1","5","6","W","73","2024-02-14","2024-02-14 17:06:23","2024-02-14 17:11:08","02:07:42","00:04:45","02:12:27","2024-02-14 17:06:23","2024-02-14 17:11:08","1"
"3459","2988","2","6","9","NR","75","2024-02-14","2024-02-14 17:07:35","2024-02-14 17:09:52","00:47:11","null","null","2024-02-14 17:07:54","2024-02-14 17:09:52","2"
"3461","2989","2","6","9","NR","76","2024-02-14","2024-02-14 17:09:53","2024-02-14 17:21:30","00:48:11","00:11:37","00:59:48","2024-02-14 17:10:06","2024-02-14 17:21:30","1"
"3462","2967","1","5","6","W","74","2024-02-14","2024-02-14 17:11:27","2024-02-14 17:49:03","02:06:52","00:37:36","02:44:28","2024-02-14 17:11:27","2024-02-14 17:49:03","1"
"3463","2992","2","8","11","NR","77","2024-02-14","2024-02-14 17:12:14","2024-02-14 17:12:47","00:48:54","null","null","2024-02-14 17:12:14","2024-02-14 17:12:47","2"
"3466","2968","1","3","10","W","75","2024-02-14","2024-02-14 17:12:40","2024-02-14 17:19:07","02:07:38","00:06:27","02:14:05","2024-02-14 17:13:02","2024-02-14 17:19:07","1"
"3467","2973","1","1","5","W","77","2024-02-14","2024-02-14 17:13:04","2024-02-14 17:13:35","01:53:04","null","null","2024-02-14 17:13:04","2024-02-14 17:13:35","2"
"3469","2970","1","8","11","W","76","2024-02-14","2024-02-14 17:12:54","2024-02-14 17:14:10","02:03:49","null","null","2024-02-14 17:13:51","2024-02-14 17:14:10","2"
"3470","2975","1","1","5","W","78","2024-02-14","2024-02-14 17:13:37","2024-02-14 17:14:18","01:45:53","null","null","2024-02-14 17:13:56","2024-02-14 17:14:18","2"
"3471","2979","1","8","11","W","79","2024-02-14","2024-02-14 17:14:12","2024-02-14 17:23:18","01:35:31","00:09:06","01:44:37","2024-02-14 17:14:12","2024-02-14 17:23:18","1"
"3472","2981","1","1","5","W","80","2024-02-14","2024-02-14 17:14:28","2024-02-14 17:31:08","01:24:55","00:16:40","01:41:35","2024-02-14 17:14:28","2024-02-14 17:31:08","1"
"3473","2994","2","10","15","NR","78","2024-02-14","2024-02-14 17:19:56","2024-02-14 17:41:39","00:54:44","00:21:43","01:16:27","2024-02-14 17:19:56","2024-02-14 17:41:39","1"
"3474","2995","2","6","9","NR","79","2024-02-14","2024-02-14 17:23:01","2024-02-14 17:24:38","00:55:44","null","null","2024-02-14 17:23:01","2024-02-14 17:24:38","2"
"3475","2983","1","3","10","W","81","2024-02-14","2024-02-14 17:23:11","2024-02-14 17:24:00","01:30:26","00:00:49","01:31:15","2024-02-14 17:23:11","2024-02-14 17:24:00","1"
"3476","2986","1","6","9","W","82","2024-02-14","2024-02-14 17:24:45","2024-02-14 17:43:02","01:24:05","00:18:17","01:42:22","2024-02-14 17:24:45","2024-02-14 17:43:02","1"
"3477","2987","1","1","5","W","83","2024-02-14","2024-02-14 17:31:53","2024-02-14 17:36:19","01:26:00","00:04:26","01:30:26","2024-02-14 17:31:53","2024-02-14 17:36:19","1"
"3478","2990","1","3","10","W","84","2024-02-14","2024-02-14 17:32:30","2024-02-14 17:33:02","01:10:28","null","null","2024-02-14 17:32:30","2024-02-14 17:33:02","2"
"3479","2991","1","3","10","W","85","2024-02-14","2024-02-14 17:33:03","2024-02-14 17:33:39","01:10:18","null","null","2024-02-14 17:33:03","2024-02-14 17:33:39","2"
"3480","2993","1","3","10","W","86","2024-02-14","2024-02-14 17:38:57","2024-02-14 17:39:00","01:15:27","null","null","2024-02-14 17:38:57","2024-02-14 17:39:00","2"
"3481","2996","1","3","10","W","87","2024-02-14","2024-02-14 17:39:02","2024-02-14 17:39:03","01:02:18","00:00:01","01:02:19","2024-02-14 17:39:02","2024-02-14 17:39:03","1"
"3484","2997","1","10","11","W","1","2024-02-15","2024-02-15 09:30:45","2024-02-15 09:52:22","00:11:32","00:21:37","00:33:09","2024-02-15 09:31:13","2024-02-15 09:52:22","1"
"3485","2998","1","6","9","W","2","2024-02-15","2024-02-15 09:30:56","2024-02-15 09:31:54","00:03:01","null","null","2024-02-15 09:31:33","2024-02-15 09:31:54","2"
"3487","2999","1","6","9","W","3","2024-02-15","2024-02-15 09:31:56","2024-02-15 09:44:57","00:00:04","00:13:01","00:13:05","2024-02-15 09:32:07","2024-02-15 09:44:57","1"
"3488","3001","1","6","9","W","4","2024-02-15","2024-02-15 09:44:59","2024-02-15 09:54:10","00:11:15","00:09:11","00:20:26","2024-02-15 09:44:59","2024-02-15 09:54:10","1"
"3489","3002","1","1","5","W","5","2024-02-15","2024-02-15 09:45:09","2024-02-15 09:47:28","00:09:24","00:02:19","00:11:43","2024-02-15 09:45:09","2024-02-15 09:47:28","1"
"3490","3003","1","10","11","W","6","2024-02-15","2024-02-15 09:55:18","2024-02-15 09:57:25","00:18:33","00:02:07","00:20:40","2024-02-15 09:55:18","2024-02-15 09:57:25","1"
"3491","3004","1","1","5","W","7","2024-02-15","2024-02-15 09:55:27","2024-02-15 10:00:31","00:14:52","00:05:04","00:19:56","2024-02-15 09:55:27","2024-02-15 10:00:31","1"
"3492","3005","1","10","11","W","8","2024-02-15","2024-02-15 09:58:42","2024-02-15 10:07:23","00:12:00","00:08:41","00:20:41","2024-02-15 09:58:42","2024-02-15 10:07:23","1"
"3493","3006","3","4","12","T","1","2024-02-15","2024-02-15 09:59:59","2024-02-15 10:00:37","00:13:00","null","null","2024-02-15 09:59:59","2024-02-15 10:00:37","2"
"3494","3007","1","1","5","W","9","2024-02-15","2024-02-15 10:00:33","2024-02-15 10:03:30","00:13:32","00:02:57","00:16:29","2024-02-15 10:00:33","2024-02-15 10:03:30","1"
"3495","3008","1","1","5","W","10","2024-02-15","2024-02-15 10:03:32","2024-02-15 10:05:12","00:16:10","00:01:40","00:17:50","2024-02-15 10:03:32","2024-02-15 10:05:12","1"
"3496","3010","1","1","5","W","11","2024-02-15","2024-02-15 10:05:14","2024-02-15 10:12:51","00:11:56","00:07:37","00:19:33","2024-02-15 10:05:14","2024-02-15 10:12:51","1"
"3497","3011","1","10","11","W","12","2024-02-15","2024-02-15 10:07:51","2024-02-15 10:17:56","00:00:42","00:10:05","00:10:47","2024-02-15 10:07:51","2024-02-15 10:17:56","1"
"3499","3012","1","10","11","W","13","2024-02-15","2024-02-15 10:19:42","2024-02-15 10:23:19","00:01:01","00:03:37","00:04:38","2024-02-15 10:19:42","2024-02-15 10:23:19","1"
"3500","3000","2","4","12","NR","1","2024-02-15","2024-02-15 10:18:05","2024-02-15 10:43:49","00:44:44","00:25:44","01:10:28","2024-02-15 10:28:13","2024-02-15 10:43:49","1"
"3501","3013","1","5","6","W","14","2024-02-15","2024-02-15 10:28:45","2024-02-15 10:57:33","00:02:25","00:28:48","00:31:13","2024-02-15 10:28:45","2024-02-15 10:57:33","1"
"3502","3014","1","10","11","W","15","2024-02-15","2024-02-15 10:30:35","2024-02-15 10:43:17","00:02:44","00:12:42","00:15:26","2024-02-15 10:30:35","2024-02-15 10:43:17","1"
"3503","3016","1","1","5","W","16","2024-02-15","2024-02-15 10:33:01","2024-02-15 10:43:04","00:00:10","00:10:03","00:10:13","2024-02-15 10:33:01","2024-02-15 10:43:04","1"
"3504","3017","1","1","5","W","17","2024-02-15","2024-02-15 10:43:06","2024-02-15 10:45:01","00:09:02","00:01:55","00:10:57","2024-02-15 10:43:06","2024-02-15 10:45:01","1"
"3505","3009","2","4","12","NR","2","2024-02-15","2024-02-15 10:44:03","2024-02-15 10:56:28","00:51:01","00:12:25","01:03:26","2024-02-15 10:44:03","2024-02-15 10:56:28","1"
"3506","3020","1","10","11","W","18","2024-02-15","2024-02-15 10:44:13","2024-02-15 10:48:36","00:04:22","00:04:23","00:08:45","2024-02-15 10:44:13","2024-02-15 10:48:36","1"
"3508","3022","1","1","5","W","19","2024-02-15","2024-02-15 10:45:02","2024-02-15 10:47:11","00:00:19","00:02:09","00:02:28","2024-02-15 10:45:24","2024-02-15 10:47:11","1"
"3509","3015","2","8","7","NR","3","2024-02-15","2024-02-15 10:49:08","2024-02-15 11:09:43","00:18:35","00:20:35","00:39:10","2024-02-15 10:49:08","2024-02-15 11:09:43","1"
"3510","3018","2","9","11","NR","4","2024-02-15","2024-02-15 10:51:52","2024-02-15 11:06:56","00:17:39","00:15:04","00:32:43","2024-02-15 10:51:52","2024-02-15 11:06:56","1"
"3513","3019","2","6","9","NR","5","2024-02-15","2024-02-15 10:52:18","2024-02-15 11:06:16","00:15:13","00:13:58","00:29:11","2024-02-15 10:53:07","2024-02-15 11:06:16","1"
"3514","3021","2","4","12","NR","6","2024-02-15","2024-02-15 10:57:06","2024-02-15 11:10:42","00:16:16","00:13:36","00:29:52","2024-02-15 10:57:06","2024-02-15 11:10:42","1"
"3515","3024","1","1","5","W","20","2024-02-15","2024-02-15 11:07:28","2024-02-15 11:10:51","00:19:35","00:03:23","00:22:58","2024-02-15 11:07:28","2024-02-15 11:10:51","1"
"3519","3023","2","9","11","NR","7","2024-02-15","2024-02-15 11:08:49","2024-02-15 11:26:54","00:23:28","00:18:05","00:41:33","2024-02-15 11:10:31","2024-02-15 11:26:54","1"
"3520","3025","1","1","5","W","21","2024-02-15","2024-02-15 11:10:52","2024-02-15 11:15:58","00:22:36","00:05:06","00:27:42","2024-02-15 11:10:52","2024-02-15 11:15:58","1"
"3521","3026","2","8","7","NR","8","2024-02-15","2024-02-15 11:09:50","2024-02-15 11:23:03","00:21:17","00:13:13","00:34:30","2024-02-15 11:11:21","2024-02-15 11:23:03","1"
"3522","3029","2","4","12","NR","9","2024-02-15","2024-02-15 11:13:26","2024-02-15 11:21:55","00:22:08","00:08:29","00:30:37","2024-02-15 11:13:26","2024-02-15 11:21:55","1"
"3523","3027","1","1","5","W","22","2024-02-15","2024-02-15 11:16:01","2024-02-15 11:22:50","00:26:21","00:06:49","00:33:10","2024-02-15 11:16:01","2024-02-15 11:22:50","1"
"3524","3038","2","4","12","NR","10","2024-02-15","2024-02-15 11:22:00","2024-02-15 11:31:31","00:25:28","00:09:31","00:34:59","2024-02-15 11:22:00","2024-02-15 11:31:31","1"
"3525","3028","1","1","5","W","23","2024-02-15","2024-02-15 11:22:52","2024-02-15 11:26:51","00:32:59","00:03:59","00:36:58","2024-02-15 11:22:52","2024-02-15 11:26:51","1"
"3526","3040","2","8","7","NR","11","2024-02-15","2024-02-15 11:23:15","2024-02-15 11:33:57","00:24:10","00:10:42","00:34:52","2024-02-15 11:23:15","2024-02-15 11:33:57","1"
"3527","3030","1","1","5","W","24","2024-02-15","2024-02-15 11:26:52","2024-02-15 11:32:41","00:34:45","00:05:49","00:40:34","2024-02-15 11:26:52","2024-02-15 11:32:41","1"
"3528","3044","2","9","11","NR","12","2024-02-15","2024-02-15 11:26:56","2024-02-15 11:39:33","00:20:03","00:12:37","00:32:40","2024-02-15 11:26:56","2024-02-15 11:39:33","1"
"3529","3046","2","4","12","NR","13","2024-02-15","2024-02-15 11:31:33","2024-02-15 11:32:05","00:15:01","null","null","2024-02-15 11:31:33","2024-02-15 11:32:05","2"
"3530","3049","2","4","12","NR","14","2024-02-15","2024-02-15 11:32:30","2024-02-15 11:43:57","00:11:26","00:11:27","00:22:53","2024-02-15 11:32:30","2024-02-15 11:43:57","1"
"3531","3039","1","1","5","W","25","2024-02-15","2024-02-15 11:32:43","2024-02-15 11:35:06","00:34:18","00:02:23","00:36:41","2024-02-15 11:32:43","2024-02-15 11:35:06","1"
"3532","3041","1","1","5","W","26","2024-02-15","2024-02-15 11:35:07","2024-02-15 11:40:53","00:33:49","00:05:46","00:39:35","2024-02-15 11:35:07","2024-02-15 11:40:53","1"
"3533","3050","2","9","11","NR","15","2024-02-15","2024-02-15 11:42:59","2024-02-15 11:55:55","00:18:01","00:12:56","00:30:57","2024-02-15 11:42:59","2024-02-15 11:55:55","1"
"3534","3051","2","4","12","NR","16","2024-02-15","2024-02-15 11:44:09","2024-02-15 11:57:04","00:17:57","00:12:55","00:30:52","2024-02-15 11:44:09","2024-02-15 11:57:04","1"
"3540","3042","1","8","7","W","27","2024-02-15","2024-02-15 11:53:28","2024-02-15 12:47:43","00:49:36","00:54:15","01:43:51","2024-02-15 11:53:28","2024-02-15 12:47:43","1"
"3541","3054","2","4","12","NR","19","2024-02-15","2024-02-15 11:58:00","2024-02-15 12:10:00","00:26:40","00:12:00","00:38:40","2024-02-15 11:58:00","2024-02-15 12:10:00","1"
"3542","3064","2","9","11","NR","23","2024-02-15","2024-02-15 12:01:15","2024-02-15 12:13:57","00:01:04","00:12:42","00:13:46","2024-02-15 12:01:15","2024-02-15 12:13:57","1"
"3543","3045","1","5","6","W","28","2024-02-15","2024-02-15 12:13:42","2024-02-15 12:20:19","00:57:18","00:06:37","01:03:55","2024-02-15 12:13:42","2024-02-15 12:20:19","1"
"3544","3056","2","4","12","NR","20","2024-02-15","2024-02-15 12:14:36","2024-02-15 12:24:13","00:34:53","00:09:37","00:44:30","2024-02-15 12:14:36","2024-02-15 12:24:13","1"
"3545","3057","2","9","11","NR","21","2024-02-15","2024-02-15 12:14:40","2024-02-15 12:25:20","00:34:26","00:10:40","00:45:06","2024-02-15 12:14:40","2024-02-15 12:25:20","1"
"3546","3060","2","6","9","NR","22","2024-02-15","2024-02-15 12:19:56","2024-02-15 12:32:28","00:30:10","00:12:32","00:42:42","2024-02-15 12:19:56","2024-02-15 12:32:28","1"
"3547","3047","1","5","6","W","29","2024-02-15","2024-02-15 12:23:25","2024-02-15 12:29:58","01:06:10","00:06:33","01:12:43","2024-02-15 12:23:25","2024-02-15 12:29:58","1"
"3548","3065","2","4","12","NR","24","2024-02-15","2024-02-15 12:25:30","2024-02-15 12:39:21","00:24:58","00:13:51","00:38:49","2024-02-15 12:25:30","2024-02-15 12:39:21","1"
"3549","3067","2","9","11","NR","25","2024-02-15","2024-02-15 12:26:58","2024-02-15 12:36:30","00:25:47","00:09:32","00:35:19","2024-02-15 12:26:58","2024-02-15 12:36:30","1"
"3550","3048","1","6","9","W","30","2024-02-15","2024-02-15 12:32:35","2024-02-15 12:38:11","01:14:38","00:05:36","01:20:14","2024-02-15 12:32:35","2024-02-15 12:38:11","1"
"3551","3055","1","9","11","W","31","2024-02-15","2024-02-15 12:36:55","2024-02-15 12:45:07","01:00:01","00:08:12","01:08:13","2024-02-15 12:36:55","2024-02-15 12:45:07","1"
"3553","3058","1","6","9","W","32","2024-02-15","2024-02-15 12:39:03","2024-02-15 12:39:28","00:58:38","null","null","2024-02-15 12:39:20","2024-02-15 12:39:28","2"
"3554","3059","1","6","9","W","33","2024-02-15","2024-02-15 12:39:31","2024-02-15 12:46:08","00:58:35","00:06:37","01:05:12","2024-02-15 12:39:31","2024-02-15 12:46:08","1"
"3555","3069","2","4","12","NR","26","2024-02-15","2024-02-15 12:39:40","2024-02-15 12:40:10","00:19:51","null","null","2024-02-15 12:39:40","2024-02-15 12:40:10","2"
"3556","3061","1","4","12","W","34","2024-02-15","2024-02-15 12:40:18","2024-02-15 12:41:21","00:50:07","null","null","2024-02-15 12:40:18","2024-02-15 12:41:21","2"
"3557","3062","1","4","12","W","35","2024-02-15","2024-02-15 12:41:23","2024-02-15 12:44:01","00:47:26","00:02:38","00:50:04","2024-02-15 12:41:23","2024-02-15 12:44:01","1"
"3558","3063","1","4","12","W","36","2024-02-15","2024-02-15 12:44:22","2024-02-15 12:52:41","00:49:55","00:08:19","00:58:14","2024-02-15 12:44:22","2024-02-15 12:52:41","1"
"3559","3066","1","9","11","W","37","2024-02-15","2024-02-15 12:45:53","2024-02-15 13:08:36","00:44:55","00:22:43","01:07:38","2024-02-15 12:45:53","2024-02-15 13:08:36","1"
"3560","3052","2","8","7","NR","17","2024-02-15","2024-02-15 11:49:48","2024-02-15 12:48:37","00:23:29","00:58:49","01:22:18","2024-02-15 12:48:04","2024-02-15 12:48:37","1"
"3561","3053","2","8","7","NR","18","2024-02-15","2024-02-15 11:51:14","2024-02-15 12:48:51","00:22:03","00:57:37","01:19:40","2024-02-15 12:48:41","2024-02-15 12:48:51","1"
"3562","3068","1","1","5","W","38","2024-02-15","2024-02-15 12:56:58","2024-02-15 13:04:26","00:55:34","00:07:28","01:03:02","2024-02-15 12:56:58","2024-02-15 13:04:26","1"
"3563","3070","1","1","5","W","39","2024-02-15","2024-02-15 13:04:27","2024-02-15 13:08:13","00:15:41","00:03:46","00:19:27","2024-02-15 13:04:27","2024-02-15 13:08:13","1"
"3564","3071","2","8","7","NR","27","2024-02-15","2024-02-15 13:05:27","2024-02-15 13:14:27","00:16:21","00:09:00","00:25:21","2024-02-15 13:05:27","2024-02-15 13:14:27","1"
"3565","3072","1","1","5","W","40","2024-02-15","2024-02-15 13:08:14","2024-02-15 13:14:48","00:18:58","00:06:34","00:25:32","2024-02-15 13:08:14","2024-02-15 13:14:48","1"
"3566","3073","2","8","7","NR","28","2024-02-15","2024-02-15 13:14:29","2024-02-15 13:24:36","00:24:58","00:10:07","00:35:05","2024-02-15 13:14:29","2024-02-15 13:24:36","1"
"3567","3074","1","1","5","W","41","2024-02-15","2024-02-15 13:14:50","2024-02-15 13:22:40","00:25:00","00:07:50","00:32:50","2024-02-15 13:14:50","2024-02-15 13:22:40","1"
"3568","3076","1","1","5","W","42","2024-02-15","2024-02-15 13:23:17","2024-02-15 13:27:37","00:31:10","00:04:20","00:35:30","2024-02-15 13:23:17","2024-02-15 13:27:37","1"
"3569","3031","3","4","12","T","2","2024-02-15","2024-02-15 13:24:53","2024-02-15 13:25:25","02:32:35","null","null","2024-02-15 13:24:53","2024-02-15 13:25:25","2"
"3571","3032","3","4","12","T","3","2024-02-15","2024-02-15 13:25:28","2024-02-15 13:26:08","02:33:00","null","null","2024-02-15 13:25:28","2024-02-15 13:26:08","2"
"3572","3078","2","8","7","NR","29","2024-02-15","2024-02-15 13:25:25","2024-02-15 13:35:04","00:32:49","00:09:39","00:42:28","2024-02-15 13:25:52","2024-02-15 13:35:04","1"
"3573","3033","3","4","12","T","4","2024-02-15","2024-02-15 13:26:09","2024-02-15 13:26:38","02:33:15","null","null","2024-02-15 13:26:09","2024-02-15 13:26:38","2"
"3574","3079","2","6","9","NR","30","2024-02-15","2024-02-15 13:26:18","2024-02-15 13:37:43","00:33:00","00:11:25","00:44:25","2024-02-15 13:26:18","2024-02-15 13:37:43","1"
"3575","3034","3","4","12","T","5","2024-02-15","2024-02-15 13:26:40","2024-02-15 13:27:03","02:33:36","null","null","2024-02-15 13:26:40","2024-02-15 13:27:03","2"
"3576","3035","3","4","12","T","6","2024-02-15","2024-02-15 13:27:21","2024-02-15 13:27:27","02:31:50","null","null","2024-02-15 13:27:21","2024-02-15 13:27:27","2"
"3577","3036","3","4","12","T","7","2024-02-15","2024-02-15 13:27:29","2024-02-15 13:27:34","02:31:48","null","null","2024-02-15 13:27:29","2024-02-15 13:27:34","2"
"3578","3037","3","4","12","T","8","2024-02-15","2024-02-15 13:27:36","2024-02-15 13:27:46","02:31:47","null","null","2024-02-15 13:27:36","2024-02-15 13:27:46","2"
"3579","3077","1","1","5","W","43","2024-02-15","2024-02-15 13:27:39","2024-02-15 13:29:18","00:35:11","00:01:39","00:36:50","2024-02-15 13:27:39","2024-02-15 13:29:18","1"
"3580","3043","3","4","12","T","9","2024-02-15","2024-02-15 13:27:49","2024-02-15 13:28:00","02:21:28","null","null","2024-02-15 13:27:49","2024-02-15 13:28:00","2"
"3581","3075","3","4","12","T","10","2024-02-15","2024-02-15 13:28:01","2024-02-15 13:43:13","00:37:42","00:15:12","00:52:54","2024-02-15 13:28:01","2024-02-15 13:43:13","1"
"3582","3081","1","1","5","W","44","2024-02-15","2024-02-15 13:29:21","2024-02-15 13:31:30","00:35:01","00:02:09","00:37:10","2024-02-15 13:29:21","2024-02-15 13:31:30","1"
"3583","3082","1","1","5","W","45","2024-02-15","2024-02-15 13:32:29","2024-02-15 13:35:53","00:37:35","00:03:24","00:40:59","2024-02-15 13:32:29","2024-02-15 13:35:53","1"
"3584","3087","2","8","7","NR","31","2024-02-15","2024-02-15 13:35:44","2024-02-15 13:44:51","00:38:16","00:09:07","00:47:23","2024-02-15 13:35:44","2024-02-15 13:44:51","1"
"3585","3083","1","1","5","W","46","2024-02-15","2024-02-15 13:35:59","2024-02-15 13:36:54","00:40:13","null","null","2024-02-15 13:35:59","2024-02-15 13:36:54","2"
"3586","3084","1","1","5","W","47","2024-02-15","2024-02-15 13:36:56","2024-02-15 13:41:29","00:40:54","00:04:33","00:45:27","2024-02-15 13:36:56","2024-02-15 13:41:29","1"
"3587","3091","2","6","9","NR","32","2024-02-15","2024-02-15 13:37:44","2024-02-15 13:48:06","00:38:13","00:10:22","00:48:35","2024-02-15 13:37:44","2024-02-15 13:48:06","1"
"3588","3085","1","1","5","W","48","2024-02-15","2024-02-15 13:41:36","2024-02-15 13:51:39","00:45:15","00:10:03","00:55:18","2024-02-15 13:41:36","2024-02-15 13:51:39","1"
"3589","3086","1","5","6","W","49","2024-02-15","2024-02-15 13:42:03","2024-02-15 13:50:40","00:45:27","00:08:37","00:54:04","2024-02-15 13:42:03","2024-02-15 13:50:40","1"
"3590","3080","3","4","12","T","11","2024-02-15","2024-02-15 13:43:27","2024-02-15 13:52:56","00:49:40","00:09:29","00:59:09","2024-02-15 13:43:27","2024-02-15 13:52:56","1"
"3591","3092","2","9","11","NR","33","2024-02-15","2024-02-15 13:45:57","2024-02-15 14:00:25","00:42:06","00:14:28","00:56:34","2024-02-15 13:45:57","2024-02-15 14:00:25","1"
"3592","3094","2","6","9","NR","34","2024-02-15","2024-02-15 13:48:31","2024-02-15 14:00:15","00:43:29","00:11:44","00:55:13","2024-02-15 13:48:31","2024-02-15 14:00:15","1"
"3595","3095","2","8","7","NR","35","2024-02-15","2024-02-15 13:49:13","2024-02-15 13:50:31","00:43:08","null","null","2024-02-15 13:50:12","2024-02-15 13:50:31","2"
"3598","3099","2","8","7","NR","36","2024-02-15","2024-02-15 13:50:33","2024-02-15 14:02:25","00:42:57","00:11:52","00:54:49","2024-02-15 13:50:51","2024-02-15 14:02:25","1"
"3599","3088","1","5","6","W","50","2024-02-15","2024-02-15 13:50:50","2024-02-15 13:52:39","00:52:54","null","null","2024-02-15 13:52:00","2024-02-15 13:52:39","2"
"3600","3093","1","5","6","W","51","2024-02-15","2024-02-15 13:52:41","2024-02-15 13:54:55","00:48:15","null","null","2024-02-15 13:52:41","2024-02-15 13:54:55","2"
"3601","3089","3","4","12","T","12","2024-02-15","2024-02-15 13:53:00","2024-02-15 14:10:40","00:54:30","00:17:40","01:12:10","2024-02-15 13:53:00","2024-02-15 14:10:40","1"
"3602","3096","1","5","6","W","52","2024-02-15","2024-02-15 13:54:56","2024-02-15 14:02:17","00:48:34","00:07:21","00:55:55","2024-02-15 13:54:56","2024-02-15 14:02:17","1"
"3604","3131","1","6","9","W","67","2024-02-15","2024-02-15 14:01:06","2024-02-15 14:07:27","00:01:34","00:06:21","00:07:55","2024-02-15 14:01:06","2024-02-15 14:07:27","1"
"3605","3100","2","9","11","NR","37","2024-02-15","2024-02-15 14:00:35","2024-02-15 14:10:39","00:52:29","00:10:04","01:02:33","2024-02-15 14:01:07","2024-02-15 14:10:39","1"
"3606","3102","2","8","7","NR","38","2024-02-15","2024-02-15 14:02:27","2024-02-15 14:22:23","00:52:58","00:19:56","01:12:54","2024-02-15 14:02:27","2024-02-15 14:22:23","1"
"3607","3097","1","5","6","W","53","2024-02-15","2024-02-15 14:02:40","2024-02-15 14:14:17","00:55:59","00:11:37","01:07:36","2024-02-15 14:02:40","2024-02-15 14:14:17","1"
"3610","3105","2","6","9","NR","39","2024-02-15","2024-02-15 14:07:35","2024-02-15 14:08:29","00:56:55","null","null","2024-02-15 14:08:18","2024-02-15 14:08:29","2"
"3611","3108","2","6","9","NR","40","2024-02-15","2024-02-15 14:08:31","2024-02-15 14:21:19","00:54:48","00:12:48","01:07:36","2024-02-15 14:08:31","2024-02-15 14:21:19","1"
"3612","3109","2","9","11","NR","41","2024-02-15","2024-02-15 14:10:44","2024-02-15 14:37:02","00:56:43","00:26:18","01:23:01","2024-02-15 14:10:44","2024-02-15 14:37:02","1"
"3613","3090","3","4","12","T","13","2024-02-15","2024-02-15 14:13:37","2024-02-15 14:27:07","01:14:44","00:13:30","01:28:14","2024-02-15 14:13:37","2024-02-15 14:27:07","1"
"3614","3098","1","5","6","W","54","2024-02-15","2024-02-15 14:15:13","2024-02-15 14:21:52","01:08:16","00:06:39","01:14:55","2024-02-15 14:15:13","2024-02-15 14:21:52","1"
"3616","3110","2","6","9","NR","42","2024-02-15","2024-02-15 14:21:25","2024-02-15 14:33:33","01:06:36","00:12:08","01:18:44","2024-02-15 14:21:35","2024-02-15 14:33:33","1"
"3617","3136","1","5","6","W","68","2024-02-15","2024-02-15 14:22:01","2024-02-15 14:27:54","00:13:24","00:05:53","00:19:17","2024-02-15 14:22:01","2024-02-15 14:27:54","1"
